id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,closest_station,stop_id,station,line__001,line__002,ll__001,ll__002,closest_station_distance,closest_station_1km,closest_station_2km,closest_station_3km,closest_station_4km,closest_station_5km,closest_station_10km,x,y
29610220,Room + private bath near Longwood & NEU,52081526,Thomas,,Roxbury,42.32791150160257,-71.0930674962373,Private room,90,4,0,,,4,212,Roxbury Crossing Station,145,Roxbury Crossing Station,orange,,42.331428,-71.095613,0.4434866652705026,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,850.0,1210.0
29628049,"South End, Boston Medical, Tufts, Northeaster",43217109,Javier,,South End,42.3380420054246,-71.07515345192787,Private room,125,2,1,2018-11-24,0.55,6,329,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,0.9638697077879282,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
29635339,"Luxury 2 bedroom, 2.5 Bathroom, Downtown Boston",118223333,Gary,,Downtown,42.35495772132917,-71.06020716026275,Entire home/apt,275,6,0,,,1,12,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.0776945513695762,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29647530,New Year Savings EAST BOSTON-Logan Airport,218586288,Kristen,,East Boston,42.37268561716759,-71.04119472194883,Entire home/apt,199,2,1,2018-12-31,1.0,3,19,Maverick Station,157,Maverick Station,blue,,42.369189,-71.039627,0.4095812651070223,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,1487.0,530.0
29647538,Huge studio in the heart of downtown Boston,212359760,Evon,,Downtown,42.353620979378974,-71.06236342346328,Entire home/apt,199,1,8,2019-01-17,3.24,4,42,Chinatown Station,140,Chinatown Station,orange,,42.352501,-71.06260999999998,0.1261735826685524,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,Chinatown Station,1135.0,926.0
29648289,"Rm #3  Safe Area,  8 min walk to JFK-T, City Views",17513857,Emilio,,Dorchester,42.31519049010791,-71.05256729369107,Private room,59,1,5,2018-12-23,2.21,3,48,Savin Hill Station,119,Savin Hill Station,red,,42.311343,-71.05329300000002,0.4319627832942481,Savin Hill Station,Savin Hill Station,Savin Hill Station,Savin Hill Station,Savin Hill Station,Savin Hill Station,1317.0,1455.0
29649937,Bruins Room,11416933,Sidney,,Dorchester,42.30505426048437,-71.06488155490453,Private room,36,5,11,2018-12-28,4.4,4,92,Fields Corner,120,Fields Corner,red,,42.300139,-71.061705,0.6057764606386169,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,1315.0,1500.0
29651584,(41-22) Cozy Beacon Hill Studio,21184200,Paige,,Beacon Hill,42.36047695835247,-71.06742690586266,Entire home/apt,99,1,4,2019-01-02,1.56,42,187,Charles/MGH Station,107,Charles/MGH Station,red,,42.361212,-71.070674,0.2790321055783021,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,Charles/MGH Station,1070.0,630.0
29656147,"Historical Boston,double occupancy  in a nice home",219680085,Ricardo,,Roxbury,42.317383530190384,-71.09372677894164,Private room,41,1,1,2018-11-19,0.5,1,89,Jackson Square Station,146,Jackson Square Station,orange,,42.323115,-71.099733,0.8062350156244213,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,783.0,1279.0
29664067,Boston Home Near Downtown,187813188,Booker,,Jamaica Plain,42.31624642353732,-71.10092979278036,Private room,75,1,4,2018-11-18,1.6,2,364,Stony Brook Station,147,Stony Brook Station,orange,,42.317213,-71.104754,0.33229326175117424,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,715.0,1346.5
29666262,Room in beautiful apartment,80595835,Liviu,,Jamaica Plain,42.320778476302316,-71.11042039929893,Private room,28,30,1,2018-12-08,0.73,2,230,Stony Brook Station,147,Stony Brook Station,orange,,42.317213,-71.104754,0.6117427293396959,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,Stony Brook Station,715.0,1346.5
29672649,1Private Bedroom close to Fenway & Downtown Boston,222465244,Estefan,,Jamaica Plain,42.325441838007436,-71.10592262772005,Private room,140,1,3,2018-11-25,1.2,9,363,Heath Street Station,227,Heath Street Station,green,,42.328666,-71.110524,0.5211690888328379,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,586.0,1222.0
29672671,1 Bedroom close to Fenway Park & Downtown Boston,222465244,Estefan,,Jamaica Plain,42.32500657177931,-71.1059983474091,Shared room,40,1,1,2018-11-06,0.41,9,363,Heath Street Station,227,Heath Street Station,green,,42.328666,-71.110524,0.5513560955940611,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,586.0,1222.0
29672850,Luxury Backbay 2 Bedroom Apartment!,223161573,Lisa,,Back Bay,42.346835427174064,-71.07929428433195,Entire home/apt,249,1,3,2018-12-29,1.96,2,73,Prudential Station,217,Prudential Station,green,,42.345685,-71.081749,0.2388746415355901,Prudential Station,Prudential Station,Prudential Station,Prudential Station,Prudential Station,Prudential Station,830.0,870.0
29680288,Quick commute to NEU + Harvard Med! Near Metro,136010789,Adam & Ben,,Jamaica Plain,42.32356933880791,-71.1103066897571,Private room,35,30,0,,,7,54,Heath Street Station,227,Heath Street Station,green,,42.328666,-71.110524,0.567004371536475,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,Heath Street Station,586.0,1222.0
29680360,Week in Boston including 4th of July Custom House,53038148,Kevin,,Downtown,42.358518721641886,-71.05375361981433,Entire home/apt,3000,7,0,,,1,7,Aquarium,158,Aquarium,blue,,42.359803,-71.051815,0.2139302430393749,Aquarium,Aquarium,Aquarium,Aquarium,Aquarium,Aquarium,1376.0,638.0
29680644,Seaport Luxe Condo Studio 3,8534462,Corp Condos & Apts,,South Boston Waterfront,42.3519103362073,-71.0426146287256,Entire home/apt,239,2,3,2018-12-24,2.31,69,353,South Station,110,South Station,red,,42.352396,-71.05530999999998,1.0446398556426308,,South Station,South Station,South Station,South Station,South Station,1318.0,878.0
29682207,Stayloom's Charming Upscale Duplex | near T,42431392,Frank,,Roxbury,42.32835446352815,-71.08726364959229,Entire home/apt,5000,1,0,,,7,332,Roxbury Crossing Station,145,Roxbury Crossing Station,orange,,42.331428,-71.095613,0.7667328904259902,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,850.0,1210.0
29682266,Stayloom's Spacious Luxury Triplex | near T,42431392,Frank,,Roxbury,42.32983520047031,-71.08716108285549,Entire home/apt,5000,1,0,,,7,319,Roxbury Crossing Station,145,Roxbury Crossing Station,orange,,42.331428,-71.095613,0.7169938840787847,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,850.0,1210.0
29682306,Stayloom's Darling Luxury Apartment | near T,42431392,Frank,,Roxbury,42.33061259037283,-71.08735043125616,Entire home/apt,5000,1,4,2018-12-05,1.76,7,343,Roxbury Crossing Station,145,Roxbury Crossing Station,orange,,42.331428,-71.095613,0.6852305846333105,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,Roxbury Crossing Station,850.0,1210.0
29696893,Sweet penthouse in historic Boston neighborhood,4147257,Jenn,,Jamaica Plain,42.31177686903842,-71.11646289430324,Private room,75,4,0,,,2,126,Green Street Station,148,Green Street Station,orange,,42.31035900000001,-71.107801,0.7294974395301541,Green Street Station,Green Street Station,Green Street Station,Green Street Station,Green Street Station,Green Street Station,647.0,1415.0
29701229,Private Studio / 1 Bedroom in North End of Boston,8333383,Danielle,,North End,42.36466152088812,-71.05478605689619,Entire home/apt,130,2,6,2018-12-16,3.0,1,67,Haymarket Station,137,Haymarket Station,orange,green,42.362998,-71.058362,0.3471793581989391,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,Haymarket Station,1295.0,588.0
29702825,"Modern + Bright 2BR in Southie w/ Gym, by Blueground (BOS 18)",107434423,Blueground,,South Boston,42.34029660031364,-71.04848252374829,Entire home/apt,198,30,0,,,37,169,Broadway Station,111,Broadway Station,red,,42.342785,-71.056898,0.7449522143619832,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,1398.0,1055.0
29702949,GoLocal East Boston,221196860,Keith,,East Boston,42.366554745509,-71.04094045816153,Entire home/apt,150,2,4,2019-01-01,1.79,2,235,Maverick Station,157,Maverick Station,blue,,42.369189,-71.039627,0.3121593285352381,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,1487.0,530.0
29703946,On the hill!,223526217,Hugh,,Brighton,42.348745498623146,-71.16509444993727,Private room,46,1,8,2019-01-05,3.64,1,363,Boston College Station,190,Boston College Station,green,,42.34013,-71.166859,0.968913954098806,Boston College Station,Boston College Station,Boston College Station,Boston College Station,Boston College Station,Boston College Station,82.0,813.0
29704155,JPApt in Victorian home w/Japanese inspired garden,52015415,Don,,Jamaica Plain,42.303400742682335,-71.11648199581748,Entire home/apt,125,1,14,2019-01-14,6.27,1,56,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,0.3103244811110903,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
29704910,Spacious & Sunlit Downtown Loft,771785,Aaron,,Downtown,42.35506021771098,-71.06130625857026,Entire home/apt,200,1,0,,,1,169,Downtown Crossing Station,109,Downtown Crossing Station,red,orange,42.355631,-71.06045999999998,0.09414724452898507,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,Downtown Crossing Station,1250.0,810.0
29707320,Celtics Room,11416933,Sidney,,Dorchester,42.30631936214504,-71.06692912708219,Private room,25,2,4,2018-12-23,1.71,4,17,Fields Corner,120,Fields Corner,red,,42.300139,-71.061705,0.8104674377430534,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,Fields Corner,1315.0,1500.0
29707412,Charming Boston home steps from commuter rail,10948916,Ted,,Roslindale,42.28876233118881,-71.13198301570077,Entire home/apt,63,7,0,,,2,257,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,1.871639353988796,,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
29709254,Private room private bath/ entrance self-check in,71156317,Eddy,,Roslindale,42.270435967422685,-71.12964356598394,Entire home/apt,51,3,11,2019-01-17,4.65,1,249,Mattapan Station,129,Mattapan Station,red,,42.267818,-71.09213199999998,3.1002813914827065,,,,Mattapan Station,Mattapan Station,Mattapan Station,1062.0,1685.0
29711943,"A Sweet, Short Stay",191271838,Omar,,Mattapan,42.277239677266365,-71.08217653120215,Private room,40,3,1,2018-12-21,1.0,1,106,Valley Road Station,127,Valley Road Station,red,,42.268326,-71.081574,0.9923947441279979,Valley Road Station,Valley Road Station,Valley Road Station,Valley Road Station,Valley Road Station,Valley Road Station,1157.0,1685.0
29723809,"Bedroom near T, Boston downtown, Convention Center",19008767,Ellen,,South Boston,42.34015839035704,-71.05060090247447,Private room,89,2,1,2018-11-11,0.44,5,150,Broadway Station,111,Broadway Station,red,,42.342785,-71.056898,0.5942750302522346,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,Broadway Station,1398.0,1055.0
29728508,Support Local Businesses by Staying with GoLocal!,223161573,Lisa,,East Boston,42.364692591983534,-71.04102138390684,Entire home/apt,189,1,1,2019-01-04,1.0,2,87,Maverick Station,157,Maverick Station,blue,,42.369189,-71.039627,0.5129336931027435,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,1487.0,530.0
29730126,"(6-4) Luxury Apartment, South End, Boston Medical!",175856705,Frankie,,South End,42.33552675269284,-71.07484566116477,Entire home/apt,125,2,1,2019-01-01,1.0,4,196,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,1.156754666998782,,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
29731261,"(6-2) Three Beds, South End, Boston Medical!",175856705,Frankie,,South End,42.33711885115496,-71.07510948341961,Entire home/apt,125,1,2,2019-01-01,2.0,4,189,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,1.0254493382717105,,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
29731891,(6-3) South End Getaway! Near Boston Medical!,175856705,Frankie,,South End,42.335319884379956,-71.07496082028105,Entire home/apt,125,2,2,2018-12-29,1.54,4,187,Symphony Station,218,Symphony Station,green,,42.342688,-71.085054,1.1659557394159157,,Symphony Station,Symphony Station,Symphony Station,Symphony Station,Symphony Station,828.0,972.0
29734804,New Year Savings -Logan Airport,218586288,Kristen,,East Boston,42.37295382900464,-71.04154843181716,Entire home/apt,199,2,1,2019-01-09,1.0,3,13,Maverick Station,157,Maverick Station,blue,,42.369189,-71.039627,0.4473996218681344,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,Maverick Station,1487.0,530.0
29736462,Large Room Close to Downtown Crossing,89328922,Ehab,,Dorchester,42.32056916614354,-71.0552053536004,Private room,38,2,2,2018-12-30,1.67,3,0,JFK/UMass Station,113,JFK/UMass Station,red,,42.320895,-71.052177,0.2516018782971506,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,JFK/UMass Station,1398.0,1225.0
29738019,3 Bedroom close to Fenway & Downtown Boston,222465244,Estefan,,Jamaica Plain,42.32543226772781,-71.1053809466583,Shared room,40,1,1,2018-11-06,0.41,9,363,Jackson Square Station,146,Jackson Square Station,orange,,42.323115,-71.099733,0.531029064867113,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,783.0,1279.0
29738352,5 Private bedroom close Fenway & Downtown Boston,222465244,Estefan,,Jamaica Plain,42.32500042687338,-71.10433820077664,Private room,170,1,1,2018-11-06,0.41,9,363,Jackson Square Station,146,Jackson Square Station,orange,,42.323115,-71.099733,0.4327729453047506,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,783.0,1279.0
29738501,2 bedroom close Fenway park & Downtown Boston,222465244,Estefan,,Jamaica Plain,42.325526729488345,-71.10531491658391,Shared room,35,1,1,2018-11-06,0.41,9,365,Jackson Square Station,146,Jackson Square Station,orange,,42.323115,-71.099733,0.5315102537159563,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,783.0,1279.0
29738551,2 Bedroom close to Fenway Park & Downtown Boston,221582971,Carmen,,Jamaica Plain,42.32516477314372,-71.1054141003706,Shared room,35,1,1,2018-12-30,1.0,7,365,Jackson Square Station,146,Jackson Square Station,orange,,42.323115,-71.099733,0.5196998059537437,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,783.0,1279.0
29738628,Boston Retreat,34914894,Marguerite,,Mattapan,42.28796300640641,-71.09653952283459,Private room,109,1,0,,,2,365,Forest Hills Station,149,Forest Hills Station,orange,,42.300647,-71.11586899999998,2.125294870460264,,,Forest Hills Station,Forest Hills Station,Forest Hills Station,Forest Hills Station,579.0,1483.0
29738927,4 Private  Bedroom Close Fenway & Downtown Boston,221582971,Carmen,,Jamaica Plain,42.3254602990053,-71.10546399292514,Private room,150,1,2,2019-01-01,2.0,7,363,Jackson Square Station,146,Jackson Square Station,orange,,42.323115,-71.099733,0.5385114884414324,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,Jackson Square Station,783.0,1279.0
